ID,Urne,QR-Code,Categorie,1 - Bagagerie solidaire dans le 6e arrondissement,2 - Installation de brumisateurs urbains,3 - Ouverture d un Jardin Partage - Rue du Cherche-Midi,4 - Revelation d un petit jardin - Angle Littre-Vaugirard,5 - Des videoprojecteurs interactifs pour les ecoles du 6e,6 - Dotation aux ecoles de solution de fraicheur,7 - Les jardiniers du Jardinet,8 - Creer un espace scenique ouvert a tous publics et styles,9 - Restaurer le patrimoine cultuel et culturel du 6e arrondissement,10 - Un parc d exercice et de detente canin,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 c3zz1965bndf845-6965bn1c-4139-9a965bn39a965bn1*yzz9390f10dd3                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,1,novote,novote,novote,2,2,0,0,0,8
 004d845zz00-319a965bnf-4d9a965bnb*y5f845-dce9a965bn9d1845965bnb965bne                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,1,0,1,0,0,9
 f965bnc934fb-8454f0-455zz-9d39*y44cebc9zze8451                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,1,novote,novote,novote,2,2,0,0,0,8
 16b91199-dbd3-498459-9zzc6-09a965bn14965bn15b0c93                     ,numerique,75006,Valide,novote,novote,1,4,4,novote,2,novote,novote,novote,4,1,1,0,2,6
 fe549a965bnzzfe-9a965bnf0845-45zz965bn-9a965bn3c4-5b3zz3e1d1b36                     ,numerique,75006,Valide,novote,novote,2,novote,1,novote,novote,novote,novote,novote,2,1,1,0,0,8
 ogexnzdlzdcwztdkm965bny3zwy3mznin965bnuznzu3zwi0zgrimzzhzguxo9a965bn== ,numerique,75006,Valide,novote,novote,2,1,1,1,novote,novote,novote,novote,4,3,1,0,0,6
 d4965bn94965bnff-f50zz-49a965bnb1-84553965bn-f695f5zzfzz30zz                     ,numerique,75006,Valide,novote,novote,1,1,1,novote,novote,novote,novote,novote,3,3,0,0,0,7
 czzc5f5zz0-ed3f-408455-9a965bn44845-c5zz19eb69f35                     ,numerique,75006,Valide,novote,novote,1,1,novote,novote,novote,novote,novote,novote,2,2,0,0,0,8
 518450zz15b-04845965bn-456845-9a965bn9a965bnb4-4zz599a965bn6845bd33c                     ,numerique,75006,Valide,novote,novote,3,3,1,2,novote,novote,novote,novote,4,1,1,2,0,6
 164f93f9a965bn-dzz965bn3-4965bn845d*yf965bn5-96cb0e03zz6e845                     ,numerique,75006,Valide,novote,novote,2,2,1,1,novote,novote,novote,novote,4,2,2,0,0,6
 31de84549845-965bn9a965bn9a965bn9-4zz8459-9a965bnf65-19a965bn8459a965bn8453140e06                     ,numerique,75006,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,6
 ndlkodc965bnywnmmzc965bny965bni4mt9a965bn0yjm965bnztlmzju3otjhnmewztvmnzzkmq== ,numerique,75006,Valide,novote,novote,2,novote,novote,novote,novote,novote,novote,novote,1,0,1,0,0,9
 5d845edd1d-9965bnezz-469a965bnc-8453zz9-4zz965bnzz4e1965bnd043                     ,numerique,75006,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,6
 46669a965bnb845f-5zzzz845-4135-8455965bn1-9a965bne49a965bn5f99a965bnzz965bn43                     ,numerique,75006,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,6
 1965bn30845965bnb5-ce9965bn-41965bn3-845b9f-c8459fd33c3f9a965bnc                     ,numerique,75006,Valide,novote,novote,1,novote,novote,1,novote,novote,novote,novote,2,2,0,0,0,8
 49zz063c3-zz03e-4401*y950-845c6czzzz51965bn39a965bn0                     ,numerique,75006,Valide,novote,novote,1,novote,1,novote,novote,novote,novote,novote,2,2,0,0,0,8
 965bn5cf09d6-19a965bn1f-44zze-96db-e8459fb09a965bn8459cczz                     ,numerique,75006,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,6
 034zz59a965bn5c-5zz16-4190-845e30-d8459bc9a965bn0zz845zz965bn0                     ,numerique,75006,Valide,novote,novote,2,2,1,2,novote,novote,novote,novote,4,1,3,0,0,6
 d6b965bnzz965bn0b-19a965bn8451-43cc-9a965bn01d-65965bn5bezzbc9zz0                     ,numerique,75006,Valide,novote,novote,3,2,1,3,novote,novote,novote,novote,4,1,1,2,0,6
 13b33c0d-99a965bnce-44b845-845ecf-5f9a965bn169a965bnd59a965bnzz53                     ,numerique,75006,Valide,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 d5965bn9a965bnzz4zzzz-9a965bn49a965bnc-43c1-9b9a965bnzz*yzz19a965bne9a965bnc5f845e5                     ,numerique,75006,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,6
 965bn965bn93efdf-zz965bn9845-46965bnzz*yf91-09a965bn5ccc513b9845                     ,numerique,75006,Valide,novote,novote,1,1,2,novote,novote,novote,novote,novote,3,2,1,0,0,7
 6ee965bn5965bn9845-30e9-454b*y66f-zz659a965bn84599a965bn3965bn8450845                     ,numerique,75006,Valide,novote,novote,novote,2,novote,novote,novote,novote,novote,novote,1,0,1,0,0,9
 9a965bn965bn3e63e0-3965bnzzf-43d1-8458453b-e5zzd9e4965bnc6fd                     ,numerique,75006,Valide,novote,novote,novote,2,novote,novote,novote,novote,novote,novote,1,0,1,0,0,9
 5539a965bnd5e6-zz9a965bn9a965bn4-4zze965bn-9a965bnf1b-db9a965bnce1ed1540                     ,numerique,75006,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 845965bn9a965bnbb1fb-d950-4fzzd-9a965bnzz0965bn-06965bnd8451d69a965bn943                     ,numerique,75006,Valide,novote,novote,novote,4,novote,novote,novote,novote,novote,novote,1,0,0,0,1,9
 zz8459a965bn845d845845845-4309-4e0965bn-99a965bn9e-845zzde5c59a965bn9ce1                     ,numerique,75006,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 e1zz965bn4d9a965bn845-5f94-459zz-845039a965bn-16d965bnd5965bncd965bn40                     ,numerique,75006,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 ed845949a965bnf5-84543845-4e53*y0eb-fe9c0f09a965bn965bn354                     ,numerique,75006,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 e94e6d3f-9559-464c-9a965bnf1d-60845bzz50e1d965bn0                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 43d109a965bnc1-ed41-4b0965bn*yzzec-fb9965bnb6845e9a965bn8455b                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 5fc9a965bnbzzfc-9e8453-4fzz6-9a965bn596-ezz1d9b3d1zzzz4                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 e09fd4bd-1965bn19a965bn-4c39a965bn-845bd9-0b965bn33c9a965bne18456e                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 f965bn6e959a965bnb-5965bn56-4cb9-9a965bnzz9a965bn6-c0161965bne1965bnc05                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 9edzz5506-cb5zz-408454-9a965bnc14-4zz9a965bne965bn96106ee                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 e3zz1c965bnzz4-508459-419a965bn9*y9dd-04b30845965bn9f19zz                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 d5ec3845ed-965bnzz9a965bn9a965bn-454f*y9a965bndzz-406845zz965bn5ff9a965bn8459a965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 969845965bncfe-f9845f-40zz3*yc69-0zze84556965bnef446                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 yzq5ntc5njq3ngiwndu0yzbjywy965bnowe5zjjkmdhim965bnnjytu1n965bnqwoq== ,numerique,75006,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,novote,2,2,0,0,0,8
 b84503c1b0-4360-49a965bn5e*ycd5-845965bnb9a965bn6bf9a965bnd84515                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 36zzdde69a965bn-41b3-4dd6-9zz61-9a965bnbe4zzf9845965bn59a965bn965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 4049a965bn965bn5zz3-f6e3-4b9a965bn6-84584500-czz965bn409a965bnezzd544                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 3965bn11dzzd9-69a965bn4c-433d*yf5d-93f965bnd6f91445                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 4ef1e9a965bn01*y9a965bn965bn9-4zz39a965bn-8455f9-ebc9a965bn9a965bne6ceeef                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 e53965bn845f965bnb-4965bn8454-4139a965bn-91e845-969f9a965bnfezzee05                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 5cbd9d99a965bn-44965bnd-49a965bn3965bn-845d4845-15b4150359c6                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 61ec0c00-503f-45d5-9914-zzbc9a965bn00bde11f                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 1c1c141b-1zz65-41f0*y965bne9a965bn-dzz1965bne0965bnzz984590                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 czzczz965bnf55-1zzdzz-433845-9a965bn9a965bn63-e965bn13edec5ef965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 0eb0535c-eb6b-4fef-9a965bn1c845-6ezz0c9a965bn0dbf95                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 39a965bn1d8458454845-c3965bn0-49a965bn0zz-9a965bn35965bn-965bnee965bn33965bnbbzz9a965bnzz                     ,numerique,75006,Valide,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,1,0,1,0,0,9
 9a965bn5134f8450-zz965bncf-4ezz9-84591b-11c43c1zze8459a965bn9a965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,1,0,1,0,0,9
 9a965bn965bn3e1396-34965bnf-4643-9a965bnbb9a965bn*y845zzzz965bnzz35bczze                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 5e9a965bn9a965bn965bn3e5-9a965bnb8455-4fd0-845ezz5-9a965bnece43845619a965bn5f                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 1bd845zz965bn3e-59a965bnf5-4zz19a965bn-9a965bn9a965bne845-3956633fed8451                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 6d31df8455-49a965bnzz1-451b-9fdf-e9a965bn999a965bn398454d5845                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 55fezz9a965bn9a965bnc-c38450-4bb5-94d6-fc36d4ezz845fc0                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 8453zz30bf3-0zz965bn5-4zzzz3-9845965bn1-384541633de614                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zzed965bnf1965bnzz-efzzd-45e0-944d-e9a965bnc845czz4bzzf14                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zz49a965bnf59a965bn965bn3-zz965bn845845-4e8453*ye0c-9a965bn333ed965bn1bcd845                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 ngvhzmq5mzg1zge3ztm1zdizmzy1ngfmotgymdqynzjhnjlhmgrlyw== ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 563fbf69-3zzf9-4513-9zz9a965bn845-965bn56460d1b9a965bnb6                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 965bnb4c8459a965bne1-39fzz-44fe-8459a965bn8455-33f1199zz598459                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 03145845fe-zz0b0-4dzzzz-9965bn01-965bndc63b84509a965bn1zz4                     ,numerique,75006,Valide,novote,novote,novote,novote,2,2,novote,novote,novote,novote,2,0,2,0,0,8
 6965bn1c845bbf-f964-4c53-9b31-66965bn9a965bnfb0965bn1zz1e                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 9a965bn34zz965bnzz8456-dd1f-48454965bn-8456zzc-8454d8459zz48459a965bn336                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 04f934be-635965bn-4613-9a965bnf50-6zz6f984535c9a965bn965bnd                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 39f9a965bnzz901*ybzz3-4e9a965bn0-9a965bncc1*y965bnbe1495f410                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 0cfczz510-019a965bnc-4fc965bn-9a965bne845f-zzzz3558455zz845zz10                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 84514449c1-eb965bn845-4d845965bn*y49d-c8459a965bn53965bn845dfczz4                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zzc8459a965bnezz9a965bn4-9965bne9-438451*y68450*yfd9a965bn659a965bnb0bc3                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 4f3965bnf4zz4-69a965bn35-4d03-9a965bnc8453-0845343dd3c6ec                     ,numerique,75006,Valide,novote,novote,novote,novote,1,2,novote,novote,novote,novote,2,1,1,0,0,8
 466e5905*y9a965bn96-43845f-96bc-zzd9zzf6845e1e99                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zz9zz9a965bn3649-czzb0-4zz6965bn-9965bn0d-6965bn684531699a965bn3b6                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 845c5d8450d965bn-0d99-469zz*y845d3-zz09a965bn0845zzbzz5555                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 b01c4845b9-6f0e-4b965bn9-9a965bn5f845-340b965bn04c4d3c                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 fc654599-4zz965bnb-44d4-84549a965bn5*yf965bne464zzzzcc6                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 1zzd93b6e-9a965bnb8451-4010*y0d965bn-845845bebb9fb0845c                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 6e5dd9c0-f6965bn0-49a965bn3d-845e0965bn-e30965bn965bn09c845845b1                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 f35c9a965bnede-99a965bn9a965bn5-4965bnee-8459a965bn50-ezzc06dbdc6d4                     ,numerique,75006,Valide,novote,novote,novote,novote,1,2,novote,novote,novote,novote,2,1,1,0,0,8
 4d09d919-de845zz-431e-93e1-c1czz5965bn04fd1965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zz33zz03zz845-cdf3-4965bn845b-84594845-f3845e61c8459f8459                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 965bnfcezz53c-9a965bn9a965bn09a965bn-4b6965bn*yf36-9845f0965bnf8459915d                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 845965bnddfecc-zz56845-4zz9a965bne*yf03-965bn8451845c0dzz9965bn09                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 e965bnzz3e66b-8459a965bn5e-4b65*y0965bn6-e54fbb965bn0c3bc                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 b9a965bnc3bb845d-fczzzz-431c-845bfe-448459a965bn59a965bn631b65                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 b39a965bn48450845e-3043-4e4c-84561c-96d965bneb061633                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 f9b5845efb-113zz-4f1b*yf4d-e3845965bnzzee66d5e                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 1c9a965bnezz8455d-f131-4e40*y5e0-8459a965bn9a965bnc6e1ef456                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 3d11f9c9-d9965bne-4e3f-9a965bncd9-566159a965bn5e845845c9a965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 3141zzcfc-965bn555-45e6-845965bn60-ce3b06845c3d59                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 9a965bn3b46d9a965bnf-91845d-4fe5-84553965bn-3e5d1d316edc                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 48451965bn965bnzzd965bn-9ezz1-4965bnec-9zz8459-5965bnfdec184546c4                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 6cbfzz965bnb0-cdff-4c3965bn-8455b0-845e9bb59a965bne0b9a965bn0                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zz965bne51def-3965bn965bn965bn-46965bn9a965bn-99c3-1539cf0ff9bzz                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 4d9a965bn6e0e965bn-0zzzz4-4zzzz0-99a965bnzz3-66965bnd6fc965bn5346                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 845c965bn84555bc-dd3965bn-4965bn8450*ydb5*y6539a965bne6d93zzf                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 3b1zz9zze965bn-d965bn8450-4b9a965bnd-909845-9a965bn9a965bncb0d965bnc3c965bnf                     ,numerique,75006,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,novote,2,2,0,0,0,8
 c3c3dfce-845c965bn3-49a965bn55-93bf-de1d1845965bn4190d                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 f364e153-1965bn9c-4845b3*y965bn6e*y845f45zz439a965bn91d                     ,numerique,75006,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,novote,2,2,0,0,0,8
 b90396965bn1-01965bn6-4zz8454-9a965bn4dd-9a965bn965bn9a965bn09a965bn965bn1845c3dzz                     ,numerique,75006,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,novote,2,2,0,0,0,8
 c4606f95-zzdee-49a965bnbb*y965bn845zz-cef6e9e45c64                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 63309649a965bn-69a965bnb4-450d-9fzzc-zz53f9a965bn5c845b609                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 9a965bnzz56965bn845f845-3fb4-4df1-8453c845-1zz49zz9a965bn965bn41b09a965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,4,novote,novote,novote,novote,novote,1,0,0,0,1,9
 650ebczz845-f465-4103-8450de-e6d6319a965bn6965bnef5                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zzbffbc965bnc-4zz09a965bn-44zz9a965bn-99fzz-951c6d9919a965bn9a965bn3                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 19a965bned153f-9695-401zz-9e9a965bne-ff93113f845c5965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 39a965bn4c044845-f8453e-4965bn6d-8456965bnf-9b15f9d40350                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 3b910559a965bn-509a965bn4-431b*ye965bn845-f9e845b9a965bnb59a965bnbc3                     ,numerique,75006,Valide,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,1,0,1,0,0,9
 84591f15845d-ed49a965bn-43b965bn*yf1b-9a965bnd8456c3845e004845                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zjg3nwixndq4ymniymvky965bnqynddhzgq4mtk0n965bnjlmzkwmwiynjhhmg== ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 c55dzz965bn3845-fczze-4d965bnzz-9845be-9a965bn53845cdcc845b965bn3                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 d1c66519a965bn-130e-4111-9a965bnzz95-9845408455165fc6                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 845965bn9b09zz3-d5845e-4cfc*y84539a965bn-95b4e9a965bn4965bn5d46                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 9a965bn8459d1zz43-64zzd-41bb-8454d965bn-f5965bn1333ccb845d                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
 50zze0c90-965bne1845-4fd3-93zzd-ceb39a965bneed9a965bn5d965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
